Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1990","1990","tonnes","4268049","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1991","1991","tonnes","4482523","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1992","1992","tonnes","4617997","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1993","1993","tonnes","4832598","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1994","1994","tonnes","4437055","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1995","1995","tonnes","5722441","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1996","1996","tonnes","5735367","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1997","1997","tonnes","5849134","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1998","1998","tonnes","6093151","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","1999","1999","tonnes","6346642","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2000","2000","tonnes","6564053","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2001","2001","tonnes","6254583","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2002","2002","tonnes","6624868","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2003","2003","tonnes","6844692","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2004","2004","tonnes","7177855","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2005","2005","tonnes","8140960","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2006","2006","tonnes","8274230","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2007","2007","tonnes","7379000","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2008","2008","tonnes","7977051","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2009","2009","tonnes","8522995","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2010","2010","tonnes","7177399","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2011","2011","tonnes","8407126","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2012","2012","tonnes","8795483","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2013","2013","tonnes","9460200","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2014","2014","tonnes","8800000","*","Unofficial figure"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2015","2015","tonnes","9607736","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2016","2016","tonnes","9342538","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2017","2017","tonnes","8421071","","Official data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2018","2018","tonnes","8800000","*","Unofficial figure"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1961","1961","tonnes","20000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1962","1962","tonnes","20000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1963","1963","tonnes","20000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1964","1964","tonnes","17000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1965","1965","tonnes","13900","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1966","1966","tonnes","12200","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1967","1967","tonnes","8100","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1968","1968","tonnes","8100","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1969","1969","tonnes","16300","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1970","1970","tonnes","16300","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1971","1971","tonnes","15600","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1972","1972","tonnes","15600","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1973","1973","tonnes","11400","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1974","1974","tonnes","8100","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1975","1975","tonnes","6800","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1976","1976","tonnes","9000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1977","1977","tonnes","4000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1978","1978","tonnes","4000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1979","1979","tonnes","7000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1980","1980","tonnes","2500","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1981","1981","tonnes","3700","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1982","1982","tonnes","4700","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1983","1983","tonnes","3000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1984","1984","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1985","1985","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1986","1986","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1987","1987","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1988","1988","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1989","1989","tonnes","4000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1990","1990","tonnes","3086","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1991","1991","tonnes","6834","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1992","1992","tonnes","6817","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1993","1993","tonnes","2544","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1994","1994","tonnes","4500","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1995","1995","tonnes","8000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1996","1996","tonnes","12800","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1997","1997","tonnes","15400","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1998","1998","tonnes","15200","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","1999","1999","tonnes","15000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2000","2000","tonnes","10000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2001","2001","tonnes","12000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2002","2002","tonnes","14000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2003","2003","tonnes","16000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2004","2004","tonnes","18000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2005","2005","tonnes","26320","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2006","2006","tonnes","56000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2007","2007","tonnes","57500","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2008","2008","tonnes","63000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2009","2009","tonnes","65000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2010","2010","tonnes","70000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2011","2011","tonnes","75000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2012","2012","tonnes","80000","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2013","2013","tonnes","84240","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2014","2014","tonnes","87505","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2015","2015","tonnes","87505","","Official data"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2016","2016","tonnes","87505","*","Unofficial figure"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2017","2017","tonnes","88115","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","486","Bananas","2018","2018","tonnes","94268","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1961","1961","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1962","1962","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1963","1963","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1964","1964","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1965","1965","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1966","1966","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1967","1967","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1968","1968","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1969","1969","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1970","1970","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1971","1971","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1972","1972","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1973","1973","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1974","1974","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1975","1975","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1976","1976","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1977","1977","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1978","1978","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1979","1979","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1980","1980","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1981","1981","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1982","1982","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1983","1983","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1984","1984","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1985","1985","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1986","1986","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1987","1987","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1988","1988","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1989","1989","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1990","1990","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1991","1991","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1992","1992","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1993","1993","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1994","1994","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1995","1995","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1996","1996","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1997","1997","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1998","1998","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","1999","1999","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2000","2000","tonnes","","M","Data not available"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2001","2001","tonnes","62500","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2002","2002","tonnes","140000","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2003","2003","tonnes","145600","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2004","2004","tonnes","141600","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2005","2005","tonnes","143800","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2006","2006","tonnes","167000","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2007","2007","tonnes","118900","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2008","2008","tonnes","179900","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2009","2009","tonnes","204800","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2010","2010","tonnes","199266","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2014","2014","tonnes","152769","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2015","2015","tonnes","156269","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2016","2016","tonnes","143216","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2017","2017","tonnes","170490","","Official data"
"QC","Crops","81","Ghana","5510","Production","176","Beans, dry","2018","2018","tonnes","176672","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1961","1961","tonnes","1050000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1962","1962","tonnes","1050000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1963","1963","tonnes","1194265","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1964","1964","tonnes","1228608","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1965","1965","tonnes","1400000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1966","1966","tonnes","1552000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1967","1967","tonnes","1577000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1968","1968","tonnes","1445600","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1969","1969","tonnes","1500000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1970","1970","tonnes","1550000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1971","1971","tonnes","1550000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1972","1972","tonnes","1650000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1973","1973","tonnes","1600000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1974","1974","tonnes","1600000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1975","1975","tonnes","1900000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1976","1976","tonnes","1819000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1977","1977","tonnes","1811000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1978","1978","tonnes","1895000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1979","1979","tonnes","1759000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1980","1980","tonnes","1857600","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1981","1981","tonnes","2065000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1982","1982","tonnes","1986000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1983","1983","tonnes","1728000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1984","1984","tonnes","2200000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1985","1985","tonnes","2300000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1986","1986","tonnes","2876200","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1987","1987","tonnes","2725800","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1988","1988","tonnes","3300000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1989","1989","tonnes","3320000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1990","1990","tonnes","2717000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1991","1991","tonnes","5701500","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1992","1992","tonnes","5662000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1993","1993","tonnes","5972600","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1994","1994","tonnes","6025000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1995","1995","tonnes","6611400","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1996","1996","tonnes","7111180","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1997","1997","tonnes","6999509","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1998","1998","tonnes","7171500","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","1999","1999","tonnes","7845440","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2000","2000","tonnes","8106800","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2001","2001","tonnes","8965840","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2002","2002","tonnes","9731040","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2003","2003","tonnes","10239340","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2004","2004","tonnes","9738812","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2005","2005","tonnes","9567000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2006","2006","tonnes","9638000","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2007","2007","tonnes","10217930","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2008","2008","tonnes","11351100","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2009","2009","tonnes","12230600","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2010","2010","tonnes","13504086","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2011","2011","tonnes","14240867","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2012","2012","tonnes","14547279","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2013","2013","tonnes","15989940","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2014","2014","tonnes","17798217","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2015","2015","tonnes","17212756","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2016","2016","tonnes","17798217","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2017","2017","tonnes","19008725","","Official data"
"QC","Crops","81","Ghana","5510","Production","125","Cassava","2018","2018","tonnes","20845960","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1961","1961","tonnes","26000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1962","1962","tonnes","26000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1963","1963","tonnes","24000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1964","1964","tonnes","24000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1965","1965","tonnes","29973","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1966","1966","tonnes","36985","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1967","1967","tonnes","57917","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1968","1968","tonnes","59949","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1969","1969","tonnes","63402","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1970","1970","tonnes","129000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1971","1971","tonnes","129000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1972","1972","tonnes","90000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1973","1973","tonnes","128000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1974","1974","tonnes","150400","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1975","1975","tonnes","150400","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1976","1976","tonnes","52000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1977","1977","tonnes","19000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1978","1978","tonnes","21000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1979","1979","tonnes","11000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1980","1980","tonnes","154200","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1981","1981","tonnes","133700","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1982","1982","tonnes","107900","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1983","1983","tonnes","129300","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1984","1984","tonnes","100000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1985","1985","tonnes","80000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1986","1986","tonnes","70000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1987","1987","tonnes","65000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1988","1988","tonnes","65000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1989","1989","tonnes","59000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1990","1990","tonnes","50000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1991","1991","tonnes","80000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1992","1992","tonnes","97000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1993","1993","tonnes","115000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1994","1994","tonnes","143000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1995","1995","tonnes","200000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1996","1996","tonnes","257800","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1997","1997","tonnes","257100","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1998","1998","tonnes","270400","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","1999","1999","tonnes","270000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2000","2000","tonnes","300000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2001","2001","tonnes","300000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2002","2002","tonnes","330000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2003","2003","tonnes","338000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2004","2004","tonnes","440000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2005","2005","tonnes","500000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2006","2006","tonnes","470000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2007","2007","tonnes","520000","F","FAO estimate"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2008","2008","tonnes","550000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2009","2009","tonnes","560000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2010","2010","tonnes","580000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2011","2011","tonnes","600000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2012","2012","tonnes","625000","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2013","2013","tonnes","663170","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2014","2014","tonnes","690130","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2015","2015","tonnes","690130","","Official data"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2016","2016","tonnes","690130","*","Unofficial figure"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2017","2017","tonnes","700475","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","490","Oranges","2018","2018","tonnes","753213","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1961","1961","tonnes","30400","*","Unofficial figure"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1962","1962","tonnes","31000","*","Unofficial figure"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1963","1963","tonnes","32514","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1964","1964","tonnes","42877","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1965","1965","tonnes","32615","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1966","1966","tonnes","38000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1967","1967","tonnes","52327","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1968","1968","tonnes","65332","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1969","1969","tonnes","60963","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1970","1970","tonnes","48800","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1971","1971","tonnes","54900","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1972","1972","tonnes","70100","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1973","1973","tonnes","62000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1974","1974","tonnes","73200","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1975","1975","tonnes","71100","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1976","1976","tonnes","69800","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1977","1977","tonnes","109000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1978","1978","tonnes","108000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1979","1979","tonnes","93000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1980","1980","tonnes","78000","","Official data"
